Red,Green,Blue
0.7396690799330019,0.33271832490360237,0.1883001891877907
0.8573534077157318,0.22353431667620438,0.4590169166589619
0.7835667347765005,0.15228424435837173,0.08291075019388877
0.7862472415243185,0.2126537214674149,0.24740004940920918
0.7683237624573545,0.23071710873431273,0.1053206281931595
0.5605152775314136,0.2053485047932979,0.27263987943234724
0.8074093744130204,0.05742612212880119,0.1993180925851182
0.7995317379728837,0.1336142563798867,0.1823725105945528
0.7268208718445999,0.09970297021693768,0.24977873603482834
0.7890784526368234,0.3583051243175277,0.2723802052034903
0.5122330632042909,0.15621749600848772,0.301503526720866
0.763378595091221,0.3015047686306048,0.5722731490654722
0.7070890510693166,0.38255656401805993,0.3264001763493203
0.8853033374656267,0.06579122004774982,0.20182149049644166
0.7308317206484577,0.28909918677350327,0.1547300480179406
0.6791877749642725,0.2006999065341167,0.14106352430557886
0.7799602097021026,0.26270154859650474,0.15770904047393458
0.7959599875433251,0.2527299520876609,0.30328621188389604
0.7579628841923612,0.14410049890779278,0.17098189598030306
0.7487293605123262,0.29903702654334646,0.23590984060358516
0.6617327383308782,0.40076648957884253,0.167842861116417
0.7047097381170038,0.2717807347566106,0.18623187967727795
0.785877685198719,0.345541634898803,0.29235096360006385
0.825547880715433,0.2291003841632759,0.2951952971294964
0.6749733243406544,0.2544166352488442,0.20898569456323154
0.7096995964992718,0.3095157025436914,0.11817793167665275
0.888238727568546,0.1343982618500298,0.11358113872122677
0.8448110873500068,0.2901662693962936,0.2734119817052155
0.762834550926428,0.24877532271530853,0.11027456285141685
0.7135804558193727,0.15428382884878883,0.3195119733417751
0.6352942618497861,0.19045028032074884,0.19486141583470065
0.7152931454275624,0.2296275447196025,0.10777796044335686
0.7243687211491913,0.2744966571108723,0.14930568246288703
0.6908961694381677,0.2582049937357636,0.031191565850267583
0.5592536225623446,0.1781555778747564,0.1786552848288153
0.7370907565598005,0.36953562169495524,0.3077659623202019
0.6840061470036574,0.24809837920973113,0.09974706353621912
0.7361486864007609,0.20613413610798614,0.20827185603380893
0.6172769056447678,0.30193465142411724,0.35327389130025777
0.7011239851543143,0.29017117220989413,0.25601439917111124
0.6598779528114164,0.2724092481810417,0.2012592400781795
0.7477676098548831,0.15769902161445332,0.17845101742589425
0.7877998291245449,0.38011436077950417,0.27192708260852066
0.9443182457511556,0.13426524371119503,0.2982320636720678
0.7563342005738352,0.45398029332176726,0.09517017146448484
0.6160278157819224,0.1900607354555978,0.0
0.6594244978319239,0.1740867338446302,0.20203937864762075
0.734175597577716,0.4376170839215886,0.29504238381860504
0.6543096344337598,0.16015853286516418,0.23619191715065058
0.6059766792979357,0.41814587658543534,0.2939440120721287
0.6590824347895295,0.05068654709091225,0.3573872374165413
0.7005460154747383,0.3737816311973462,0.027557234120563268
0.6460624977046228,0.22252436997181832,0.22669805937647422
0.7049934528520756,0.2622849932347499,0.09323795706174057
0.7237620514978707,0.24702956317118988,0.2274438834058749
0.7831614878088891,0.1375357908162131,0.033588582926437766
0.8657676821898509,0.26823140119795913,0.10115134634434463
0.8551151975522524,0.2615674634292859,0.3179297184063827
0.7187518481410109,0.4560747924881987,0.36253408424432043
0.7131035851520926,0.33215709509543556,0.24053759495851473
0.8578631557532348,0.11750765394198955,0.28260514599984393
0.8558424486849587,0.024126051357688583,0.08167414873342249
0.5170767822239899,0.18705931655554422,0.28575422557959623
0.9002357052096028,0.20740947804197754,0.3628615545571292
0.5999898541785108,0.06466175606448452,0.1704452301103381
0.7884065448939307,0.1967305251905907,0.0
0.7200879960487211,0.08055304994951468,0.27796725488300383
0.7866598246096848,0.10601202136726448,0.14861330826633065
0.6060786478111049,0.2437320902726828,0.2825142320501238
0.6394273953664456,0.2854046515517844,0.1229742381627559
0.6707127167737655,0.18929696400454424,0.0964757677580626
0.6566350694652818,0.13021221074111516,0.38347251329163895
0.7155263551971729,0.18002744920074143,0.20839799107342222
0.709767195030917,0.21590304004667768,0.25141667000434254
0.8137507710047305,0.18194988523894723,0.11841817593553199
0.6934948302848356,0.007807883526441489,0.03848089378014477
0.8486874267444525,0.4144967713501284,0.16209639604436216
0.8436556963055767,0.2131250154543536,0.48988808084552377
0.8729574911434577,0.20920824085192335,0.07144595593995742
0.5603553679742427,0.2343463635867223,0.13836492547156964
0.5907746290402325,0.18534271157574733,0.05884519963856051
0.8187141635072565,0.33816397569494505,0.24920273586833827
0.8599944138890027,0.25773683076476184,0.10087157986717363
0.8023124077269658,0.3228910043684659,0.12727538456735438
0.48492080789741443,0.22584865159586914,0.21884183791895517
0.8396437312275283,0.29369273737641627,0.19508994711911357
0.782940558118349,0.02888646909921147,0.2235614558108566
0.7720865193886968,0.07914137542201585,0.3413754043206929
0.7398496407494415,0.1804712086099199,0.2852781866106285
0.9220692857804397,0.24518662550584952,0.2518220586300336
0.6280639100459756,0.15301556305352082,0.3210335816544245
0.5643916174091133,0.2801566237219393,0.17923425532348833
0.6978979825746392,0.3253662105286948,0.3117539944257899
0.6249983601145253,0.23601250647066288,0.11312362842176925
0.6505706739923889,0.26473004930448524,0.3026988616645352
0.6137834675822375,0.308960592010566,0.3575637858804951
0.7413434903223701,0.43767958125580664,0.1226210800896427
0.5545345296688583,0.05712797510957213,0.3846044311489183
0.7944365656354058,0.20544153290895448,0.23899686263198203
0.5874510952701624,0.49457519796168264,0.21292211819752277
0.7169394794604893,0.2945766623898692,0.27010092317367135
0.6723884024279132,0.19395255445546883,0.2741468357135996
0.8622024496475034,0.42054200461549773,0.34931866266393974
0.6488784323568815,0.1510395179741419,0.1874213079900352
0.7435724912288695,0.3444191518470948,0.006753537028518053
0.8529550319460615,0.23419921014210104,0.157311893005258
0.6047895624739833,0.05651433281342305,0.3043170583961915
0.7073317967188404,0.12100391002589461,0.0704921227936384
0.7044215300709872,0.4019021525289393,0.15004086486363952
0.5496857046881894,0.22542569359140557,0.17272764302523297
0.4423113357058429,0.24457051334821878,0.1639065469791322
0.7696206364813418,0.43489560949453454,0.31265650295477576
0.711111130944517,0.12434740912583295,0.43333598032498605
0.7439218434014487,0.23639292919129462,0.17358749128899967
0.7488084760767855,0.19656395880760574,0.15363379931197635
0.6833141058759608,0.23172467297840016,0.12165752288662349
0.6287154217322836,0.26064302276918966,0.17450227825791448
0.8623992988582689,0.0,0.2961506851922462
0.824608519249763,0.04266097675918504,0.16573124059196515
0.6748559134004208,0.10924883052821788,0.10921833124091246
0.6269424154534171,0.41022704434236223,0.2695678393147461
0.8331555094994159,0.29416720640432353,0.10909482287827707
0.6595479733720226,0.2989374561227918,0.06478721911080546
0.7772998430172389,0.19796746018418648,0.18451791924504024
0.8210959968203491,0.244426331148604,0.16390338341809202
0.8539329803364248,0.12689366724001025,0.23759356069442636
0.7713101257968384,0.21904535606860098,0.2196133022242118
0.6128886423614697,0.3274027019206901,0.1575097863557011
0.6477276979480961,0.35490092258368894,0.1295656309457241
0.5711538703636441,0.09433708264760962,0.24760099513456396
0.6099570647503716,0.4104794181984365,0.0
0.8906456368290038,0.23510174672026185,0.20432868881296076
0.695508091319105,0.2399136114352071,0.19623652975751518
0.8313301882016522,0.22542276486620397,0.22903017614618776
0.7136387787786144,0.19430543762789326,0.23078017688920593
0.5669831607343374,0.10018145778942869,0.25032640940227147
0.7670865438127942,0.1816016663647321,0.20184339330653933
0.7637581705361671,0.15702403196906384,0.13316952745976873
0.7695845255097682,0.1021627222384968,0.2408252755714472
0.541741639576216,0.3529155637325644,0.2342597482413043
0.7636029734313875,0.3332690983945514,0.3425474444462577
0.8514370065018131,0.015912576866835476,0.07204230332642986
0.6495181422304321,0.25260910502108336,0.2387659020469123
0.6394256186846535,0.2686766764477078,0.11146170676466774
0.6598482197008051,0.09733389031517775,0.09767667538890956
0.6028315394383665,0.1374126747022667,0.281364179660784
0.6260601111168056,0.5012382064837391,0.2393317900880889
0.7304836123694874,0.16416422198187863,0.2570309879408991
0.7284362173762227,0.19420098146453613,0.4380084538268795
0.751394010027535,0.33692733262856756,0.09668235748741126
0.7175011509503038,0.39108006356355096,0.15130329422122324
0.9142448557996928,0.32077519354554757,0.11075332241057324
0.7132407739055521,0.347255444962673,0.31218099622171963
0.5549775280109543,0.17728628241751315,0.16224813644484953
0.6425566570899954,0.3310672097550678,0.2487701000933254
0.6082612872693482,0.3799016531107552,0.3590504247989855
0.6149253706250524,0.17776444268957714,0.2641415556386404
0.6447776955719029,0.3132931817755511,0.22029230208512998
0.5434255885002768,0.38175052013300614,0.40658776730955215
0.6447211309515615,0.18322984400640158,0.2505865390724905
0.7284456789987026,0.29285442726728306,0.428020453876635
0.6563052772505951,0.1581702755461546,0.10006807719854727
0.5769069960058081,0.2696873027126203,0.4064557863517788
0.5982388700963829,0.31437879516388983,0.20635771039272477
0.7948393273448084,0.5156932425873622,0.15791312270796792
0.6460560557481778,0.3314160877069072,0.29518914896263115
0.8906707325736034,0.2803928185325964,0.18607079092129405
0.7590654830692309,0.36087035805829076,0.2820482181197364
0.7297274031107298,0.34166746895891537,0.35192955904456724
0.8672158991037526,0.27587098875896426,0.19428819196831457
0.7146713686433324,0.37065089665083567,0.1183064329012764
0.7428673308872902,0.18266611876726394,0.22487448229348175
0.7778451862607298,0.29210990680199034,0.23164365481561489
0.5380143859020081,0.36062535660272205,0.25454841811410756
0.9163254723305461,0.2192221765046999,0.2219150327663939
0.7629383683710755,0.3927453279763474,0.1664704467613048
0.727902152577034,0.3107896509716539,0.21866091231563584
0.6613566385449472,0.24140899928983076,0.3293631749859772
0.597348470058894,0.2632969674146876,0.12998791850608268
0.8575046628924843,0.0826813095216225,0.12010781527284115
0.7377211875064521,0.4065524029234341,0.19342497389270122
0.6564800473306802,0.438115706944059,0.0421986099583756
0.48011940433799183,0.29400144500533326,0.1497945775647389
0.6358767182869286,0.3058356447299353,0.20038007137711988
0.6815921369263271,0.10696956013291053,0.26324573282801444
0.7940201177958661,0.2010824136220617,0.39566369960476655
0.6309915233673847,0.0824474829075261,0.10680919301187554
0.6954413983644503,0.2743339449322692,0.17587639421436702
0.7472055396514297,0.1248460575809556,0.33137646040732593
0.6917848821607432,0.36172958315881276,0.23427253463777042
0.7576753219153785,0.3069767280232204,0.2317708560017315
0.8022722759867543,0.3679152530132431,0.195652116970147
0.7769003757588513,0.21302643057127732,0.3660117215449473
0.6443607697940731,0.4300940432910816,0.18298420493556566
0.5629224897881953,0.23481044149107894,0.15389483425251194
0.8340643548988724,0.13473760206976093,0.15538165667852205
0.5490459269054468,0.18976936807509232,0.0
0.5536097176514277,0.32604146561442976,0.26558001586508323
0.7805457561784964,0.1383023856870787,0.171228864385802
0.6996397460909431,0.13416353108074572,0.3503398301767151
0.7997362290575671,0.2279035826170336,0.1896885838994531
0.7588382807947552,0.0308265131575709,0.1512822617479403
0.6528015752002201,0.11383799901050844,0.1858899707114045
0.9297686526849522,0.264084286126701,0.14288210102172033
0.7782582781356158,0.35393554365860025,0.30646336829127685
0.7559630369920174,0.1353063222294426,0.269822331361359
0.7773485385421749,0.3245193220027732,0.23951718016819695
0.8549552715319335,0.14647647884394321,0.3317394065634326
0.7487599604692399,0.41852608726252655,0.1420812181910432
0.9235963803165249,0.2197910783462648,0.13485819963855517
0.6636114165945679,0.21796526918056797,0.22941659464019165
0.7902835488035499,0.1776299996061421,0.1735645407739017
0.9642270358611864,0.37275431701007117,0.24363236696740323
0.7158003478168201,0.2620031326718261,0.24835179727304166
0.6097207434801595,0.2242623462576655,0.02014159261224105
0.7609223122605279,0.3027195939702741,0.1416813537700626
0.8953986763290033,0.11242343369976586,0.029562511979017964
0.7434451818559972,0.34270983026121543,0.3583927691457869
0.666111573713106,0.3578680833431296,0.1831491530499293
0.7687372700059181,0.2703659937486672,0.24723228784134196
0.603360784301575,0.3696540349725896,0.30500913541474517
0.658443729849047,0.2535803533437409,0.26340301862827387
0.7590673765823907,0.194969484615458,0.09983766320619485
0.6474445929008554,0.3672729019259365,0.30436001545944324
0.6749385667913894,0.32716987106483447,0.0
0.7648765700372103,0.09502862212219004,0.1947559058596868
0.7909470488924641,0.13823921848630077,0.2767400069849858
0.7421172742310899,0.23124364966400082,0.354570681331162
0.6849944412967474,0.2625576453471542,0.18269281757161304
0.6965579047581468,0.11737249131047982,0.08299491174057055
0.8654505063224973,0.13730386516816723,0.12286076505436928
0.4796609886396286,0.16310382523104977,0.09469102065925017
0.8382015160136369,0.3389817089342634,0.1691849654822276
0.8752435805344309,0.37117654869915945,0.19451686164913776
0.40005942851264265,0.5210942572590742,0.06904275332364038
0.5114601253043108,0.365257043200964,0.45497524063392725
0.8334272818510519,0.283390912005236,0.2864754341665286
0.7913415558780308,0.2978928589786765,0.25011914239693755
0.7104201103951877,0.24374068721004777,0.12460354111333238
0.6509324923133226,0.06570431858046144,0.225166037320525
0.6301408892849082,0.1006410682784229,0.22898941511534784
0.83920022863446,0.3418316606002313,0.04294993963768229
0.6070371863429663,0.3160771187988216,0.12375126064616904
0.6275366850002975,0.3280052099024552,0.13016555451363648
0.684537550614596,0.15259745050817952,0.12986323560487864
0.7319781934142537,0.09070062664683307,0.24404747379603992
0.7360362201073318,0.2902489954417148,0.19839141340646613
0.8364140429973845,0.2625224502647907,0.15705944588747472
0.7182297503032284,0.2763298029036388,0.22688600703257045
0.7040591691203882,0.17980083121932444,0.1337099082449052
0.5977394728200306,0.4099576743186939,0.05161367646087148
0.6307094802204093,0.17815927344308025,0.28949243769444416
0.6825050321707973,0.37477420726737337,0.11965093757561314
0.7278994162223802,0.16646529467402427,0.4145149127773389
0.6192401580970487,0.2659820710227027,0.23937768809320986
0.7793799097451498,0.21647123411222916,0.16301793002665738
0.7333811471979109,0.19629979983715112,0.307387911679491
0.9590523001591351,0.17925082149921662,0.03901970204209221
0.6911717951648746,0.5079709337654319,0.11963254320302692
0.8759116805444068,0.41777008140764404,0.13164117582920054
0.7568983079185276,0.41283966231285385,0.1620872259012513
0.6916419639897639,0.19183190860513563,0.08552432693071331
0.6730722454933993,0.11260597332377432,0.1794083468259226
0.6290026768941359,0.2453785911790748,0.06641043537963726
0.7450880232214457,0.3333528961608925,0.0
0.7434056569847572,0.34476689924732923,0.10103589813087946
0.9172572386837703,0.24190190093660452,0.12949881442415911
0.7324230922342294,0.29083269125217226,0.18360053914124114
0.765875599244637,0.15793264069206336,0.2039360824036078
0.5966285503095019,0.22387739386512995,0.08560923585352101
0.6264470057410234,0.37360931752104376,0.30913101205942695
0.7729138120907177,0.1407687235327421,0.1553591550305198
0.8593097699979183,0.24917169136399045,0.4079329539981694
0.7603317839394371,0.23320491164900314,0.18308835357974984
0.7633540904782282,0.18475301636194563,0.2708108676688591
0.8166702316794583,0.13540105394920504,0.0808767046442222
0.5663794626896703,0.25079913269125437,0.08966333938261264
0.5227109407047517,0.2738578604530964,0.42529995174327906
0.7493929088460106,0.2838490774451642,0.2081829358547565
0.7191110346808857,0.30290764829877687,0.18197254558113485
0.7767392314071903,0.23216978061960136,0.13319095463569514
0.8112042349536523,0.23250402433045914,0.11142548405071552
0.7916509843570403,0.14515320182089625,0.1788181157369128
0.7490881003355796,0.30858955658315784,0.2474698232879953
0.7094973041254856,0.3317766299200287,0.3260207549017313
0.7677810306351862,0.25103526198433807,0.05581637676498405
0.6144886336924626,0.20747752956453322,0.1290487797840717
0.7193028697014554,0.2406649924897107,0.22896927543567308
0.7139501221940908,0.2866501643826202,0.19644744148101204
0.5144533433646129,0.15606646061812457,0.17259124442783846
0.6650305257158893,0.24199287299962044,0.33507508323436974
0.8828761851697317,0.2006557129069792,0.31607261368499523
0.735866745720211,0.18029140288819606,0.15265973364590602
0.7027530313511872,0.21118231814587712,0.18404162223754877
0.6660573981049864,0.25030460201534144,0.293693816974635
0.8310646274786342,0.3449554135441324,0.03851020315500964
0.3946078865098045,0.3624319911239274,0.09431213015845791
0.7258296079049633,0.3682507337309802,0.18050472704571147
0.5880790332660993,0.15651908059789665,0.020364341062399816
0.9056207129940322,0.13967916342783168,0.1778746376414228
0.667318670011108,0.2577406697809101,0.3085737212539297
0.7920473488359746,0.16369225614310615,0.20528782862135886
0.72325799504883,0.2021308873816453,0.38773455760199926
0.7230974951638252,0.3114877786049817,0.3042881268667413
0.7673473857485325,0.2911021558703707,0.09731680520441535
0.6899687951752642,0.22686431062081708,0.1551383318250243
0.7346364018755094,0.3868283071433636,0.21312715767360615
0.7258833012598964,0.39722149446352384,0.25107531794885685
0.9661683114180395,0.2785509645631544,0.04592372408441822
0.7753341621104533,0.28811583848827776,0.32897527540827454
0.7463181351269959,0.2211544016016226,0.11257017637106341
0.7080976742713974,0.12594795457907,0.15294765501952773
0.758857840442061,0.4169904504351406,0.23946715298229812
0.5864116937964816,0.26646026682201407,0.34166314866456515
0.5890217095680618,0.25959828333270824,0.22846881947291972
0.595510168691776,0.3508280433843859,0.17790518513922185
0.7419532443907029,0.16125078221979,0.15625416996765895
0.810238135782777,0.19771668479082327,0.3486963851233405
0.6600363814385398,0.2724684725751886,0.293259083187309
0.5641634267066968,0.0459191188019224,0.06943436854299051
0.8262584103427182,0.19481418541075532,0.45581992856682524
0.6815752401342611,0.2534551303197037,0.33021099525678754
0.9006092888159123,0.45615035766363976,0.32083662305931426
0.8144062525811463,0.3092526949201183,0.26483610761666376
0.6448814283671467,0.16818011165776928,0.1996625542589048
0.7209815377475071,0.18967719506727246,0.24563874474567154
0.833530520857051,0.24384068862918473,0.3237530081055262
0.6148310885866495,0.1916340540720282,0.1393177679397195
0.551346338292694,0.22673193141573006,0.16382524916167163
0.8513449743242132,0.31308116845547773,0.09758131756707951
0.8974092566334189,0.3721033695525353,0.2452097703468616
0.6773515901150169,0.154056076327652,0.16277932239289472
0.8208748619704187,0.4384586305934609,0.3413243528272189
0.6891150578213725,0.12303825667109886,0.1900886246911204
0.5291560634437149,0.25431677141847814,0.20723974137013312
0.6653963498131759,0.09052969327332044,0.23836001065697165
0.6527299160338089,0.1050083164289712,0.0
0.7472485094949364,0.37722515966697445,0.366125921454787
0.6922903743413727,0.17477879396382193,0.22287742560750237
0.6121614560811709,0.2801791899819466,0.26360802783846904
0.8606933223884308,0.22498459235200471,0.1556326249823034
0.6122017413243439,0.167311964596014,0.17735211080984734
0.7487365506816179,0.3413584626233249,0.1066821049319655
0.8872688568959521,0.2078876398957431,0.17386327056515638
0.6462788320852176,0.0,0.302404539636105
0.8236843897092433,0.17186724428817868,0.2066990717224872
0.7725939217704099,0.05774541431134572,0.16109473226537052
0.8294264679621827,0.07457105768307506,0.22935579321666294
0.6023418195376594,0.2816429982433526,0.17243585177025164
0.588486818409449,0.31647393544571717,0.12654084232019508
0.6479747562985618,0.23105691972309428,0.3258637349428715
0.6484178181021603,0.2061679849847972,0.2428816500330573
0.7813105607263144,0.2676441555277225,0.15029721609166777
0.655240977935128,0.24361438830463747,0.0687860988014393
0.4578649516505392,0.2436559804157668,0.29039348410861954
0.47570675644581617,0.14902692952900626,0.24891542610051978
0.91774954697117,0.2520793707675408,0.11419970587708655
0.7027103558895159,0.3754876419148185,0.12540358208754648
0.6580807993349747,0.18672564778179673,0.08066713917412875
0.7332670315994795,0.40046784584695605,0.22230792731160293
0.6867646497873713,0.22081887310844558,0.030680919130334272
0.8743109777147159,0.1742162802987198,0.16395200864093742
1.080310756784486,0.2518752908365686,0.09182089499048157
0.6783642403794456,0.32884457091967545,0.22532704105377643
0.5891722021682633,0.34192289345752036,0.1001855914461006
0.8373297776217545,0.35800480657146483,0.20526781043412487
0.8401016361735114,0.2567855510527403,0.272277367512222
0.6984732817294474,0.18436433450091266,0.16664501676825383
0.7129818656928513,0.23687423453814577,0.28425737012027313
0.8619881934895216,0.24773662536174265,0.11954706953293584
0.8107080669286973,0.23796188360464018,0.0
0.7797421677150422,0.17346718140460773,0.21794667176958393
0.7391980330569015,0.24104996797790665,0.29294518171390393
0.6514513629430156,0.27831057981760826,0.20104533224160828
0.7478810480887503,0.29953674840130534,0.14445612979554046
0.7585982116175032,0.21940365548859522,0.3078057798281145
0.686728731340134,0.47581836767951224,0.18565340176281478
0.6410683203881803,0.26105803941122674,0.18068202171657244
0.774994190194205,0.0653689391563412,0.1216317580853646
0.5992197078420807,0.31703075919735757,0.39306133725819253
0.6895550781462529,0.23311782768099892,0.20700521631131816
0.7951878302608191,0.14226468658094257,0.2588368982734785
0.8265197629782429,0.2611094169939845,0.22995816165987434
0.8001046092567141,0.0,0.2677875319530908
0.6405924316872577,0.038936710314354306,0.27312025995249806
0.7873658545162958,0.25925514853723086,0.3222874547202939
0.8352278257988646,0.4174914453584047,0.3539964529371393
0.7742127491071893,0.2575433638901593,0.03980341881028315
0.7133937511870051,0.15067534046838083,0.3930942717497814
0.6824114187567664,0.26232048067844854,0.25514853760404677
0.7103602446372455,0.3915051040430753,0.1597350638265548
0.7194607455237243,0.17575294143019515,0.06799774887792942
0.6768230909094715,0.23129632029515879,0.13306977754827398
0.6307579020126144,0.1093682536328166,0.19168944273713054
0.5615279625968999,0.32600559636896026,0.19524397529345033
0.554244850053507,0.21907909229501366,0.12478435944094168
0.769917451041918,0.36904504460231446,0.0
0.7495026079147417,0.21898672044333595,0.24313400764504656
0.7503196628237689,0.1358030668261181,0.1790946064333382
0.658397414319651,0.3426007138598598,0.1781311648671942
0.8901190685753008,0.24393391861853791,0.12915932330895374
0.5606285607387174,0.06968603237440549,0.028586405699451006
0.7267126651011484,0.3008725023229934,0.04188092979678665
0.8015038314076116,0.20169389483165606,0.20167930119855493
0.8992220628255424,0.3246839315865532,0.14914693520941674
0.6168807774584713,0.0068184598670694985,0.150084668075758
0.6908869761172306,0.1512820472848816,0.17387430329076953
0.7136851882958769,0.19951440181919214,0.15699974191765403
0.7668654671966727,0.2441940649569409,0.0909600922557154
0.879093237974627,0.2251411867715738,0.17788496229448475
0.7828214423256558,0.27332161312635017,0.2823136633913245
0.7667124165201824,0.1737562625359562,0.21215035252061015
0.5856273792679338,0.2608559705776523,0.19667700093555393
0.6911883142727461,0.2371462488561069,0.0
0.6831275092259038,0.24428449011411146,0.19198563919974002
0.6182324859074041,0.34057078408647007,0.1273825151785499
0.8469457200526737,0.2427194361871685,0.1353772690156197
0.8985310892609512,0.09463631682435199,0.30591541736100014
0.8500582318042977,0.1329379790923355,0.3392465300064329
0.7129953485401047,0.2638693629279857,0.20203218387712207
0.7365691258529452,0.2810808273159782,0.2793488720552213
0.5541468026761819,0.3414340242878152,0.044750801196432544
0.8532546204341658,0.31267051368275833,0.09090335697848018
0.6709185712045416,0.13942953315140644,0.16550789697112647
0.7071965715814258,0.312966053226934,0.3070308746119608
0.8895683810789956,0.1437831973421698,0.17907781262554723
0.543656180777905,0.16941299335038112,0.28348516330974577
0.8735582823548232,0.12656511281200777,0.12775357408471058
0.7183594243041073,0.26601611588196067,0.10903964800783539
0.7804061044464089,0.18761606529290836,0.17455477291217208
0.77562842480037,0.23864222698109377,0.14636141094734315
0.701039019607417,0.24116370407946647,0.14999889701178723
0.7601203937332898,0.3418647170504717,0.23809194479412388
0.7314519681970839,0.29169544045107354,0.133618051024399
